APPLE;3,43%
GROUPE BRUXELLES LAMBERT;0,02%
TEAMVIEWER;0,02%
CNH INDUSTRIAL;0,02%
SANTOS;0,02%
BALOISE HOLDING;0,02%
SANTEN PHARMACEUTICAL CO;0,02%
SIRIUS XM HOLDINGS;0,02%
PENTAIR PLC;0,02%
YAMAHA CORP;0,02%
NEW WORLD DEVELOPMENT;0,02%
SMITHS GROUP;0,02%
BERKELEY GRP HLDGS;0,02%
LIBERTY SIRIUSXM C;0,02%
BEIGENE ADR;0,02%
SOUTH 32 (AU);0,02%
MINEBEA MITSUMI;0,02%
BARRATT DEVELOPMENTS;0,02%
COVESTRO;0,02%
BCE INC;0,02%
OGE ENERGY CORP;0,02%
SMITH (A,O,) CORP;0,02%
LASERTEC CORP;0,02%
ALFA LAVAL;0,02%
AGEAS;0,02%
AP MOLLER MAERSK B;0,02%
CF INDUSTRIES HOLDINGS;0,02%
SUMITOMO METAL MINING CO;0,02%
PAN AMERICAN SILVER CORP;0,02%
HYDRO ONE;0,02%
AURIZON HOLDINGS;0,02%
LEAR CORP;0,02%
AROUNDTOWN;0,02%
HAMAMATSU PHOTONICS K,K;0,02%
GETLINK;0,02%
UNIPER;0,02%
WHITBREAD;0,02%
HEICO CORP A;0,02%
ST JAMES'S PLACE;0,02%
GALP ENERGIA SGPS B;0,02%
VEREIT INC;0,02%
ROLLINS;0,02%
SODEXO;0,02%
NIHON M&A CENTER;0,02%
KINNEVIK B;0,02%
TAYLOR WIMPEY;0,02%
NEXI;0,02%
VORNADO REALTY TRUST;0,02%
ASSURANT;0,02%
KEPPEL CORP;0,02%
OBAYASHI CORP;0,01%
FLIR SYSTEMS;0,01%
ERSTE GROUP BANK;0,01%
MIRVAC GROUP;0,01%
ARKEMA;0,01%
BUREAU VERITAS SA;0,01%
YARA INTERNATIONAL;0,01%
BOLIDEN;0,01%
VOYA FINANCIAL;0,01%
FEDERAL REALTY INV TRUST;0,01%
SHIMADZU CORP;0,01%
BARRY CALLEBAUT;0,01%
BAUSCH HEALTH COMPANIES;0,01%
DAIWA SECURITIES GROUP;0,01%
EMS-CHEMIE HOLDING;0,01%
KEIO CORP;0,01%
ROHM CO;0,01%
ORPEA;0,01%
ASAHI INTECC CO;0,01%
ROBERT HALF INTL;0,01%
ARAMARK;0,01%
GECINA;0,01%
EXOR;0,01%
IPG PHOTONICS;0,01%
PUMA;0,01%
SAPUTO;0,01%
GVC HOLDINGS;0,01%
LENDLEASE GROUP;0,01%
DENTSU GROUP;0,01%
BIOMERIEUX;0,01%
NIPPON PROLOGIS REIT;0,01%
OWENS CORNING;0,01%
FRANKLIN RESOURCES;0,01%
SOLVAY;0,01%
SENSATA TECH HLDG;0,01%
ENAGAS;0,01%
VALEO;0,01%
SWATCH GROUP INH;0,01%
DROPBOX A;0,01%
REINSURANCE GRP AMERICA;0,01%
NATIONAL RETAIL PPTYS;0,01%
STEEL DYNAMICS;0,01%
B2GOLD;0,01%
STOCKLAND;0,01%
AGC;0,01%
MORRISON WM SUPERMARKETS;0,01%
MOHAWK INDUSTRIES;0,01%
SUNTORY BEVERAGE & FOOD;0,01%
INGREDION INC;0,01%
TOTO;0,01%
ARROW ELECTRONICS;0,01%
NAGOYA RAILROAD CO;0,01%
SIGNATURE BANK;0,01%
EDF;0,01%
TMX GROUP (NEW);0,01%
BUNGE;0,01%
NISSAN CHEMICAL;0,01%
TSURUHA HOLDINGS;0,01%
HKT TRUST AND HKT;0,01%
DAI NIPPON PRINTING CO;0,01%
ACCOR;0,01%
ZIONS BANCORP;0,01%
TRADEWEB MARKETS A;0,01%
ORION-YHTYMAE B;0,01%
WESTON (GEORGE);0,01%
ADMIRAL GROUP;0,01%
AMBU B;0,01%
LAND SECURITIES GROUP;0,01%
NATURGY ENERGY GROUP;0,01%
TOYOTA TSUSHO;0,01%
HENDERSON LAND DEV;0,01%
CAPITALAND;0,01%
NEWELL BRANDS;0,01%
AUTOLIV;0,01%
WILMAR INTERNATIONAL;0,01%
COMERICA;0,01%
NISSIN FOODS HOLDINGS CO;0,01%
GPT GROUP;0,01%
SG HOLDINGS CO;0,01%
JONES LANG LASALLE;0,01%
MEDIBANK PRIVATE;0,01%
KINGFISHER;0,01%
HOWMET AEROSPACE;0,01%
PEOPLES UNITED FINANCIAL;0,01%
KNIGHT-SWIFT TRANSPORT;0,01%
EAST WEST BANCORP;0,01%
RSA INSURANCE GROUP;0,01%
NIELSEN HOLDINGS PLC;0,01%
RANDSTAD NV;0,01%
KAJIMA CORP;0,01%
YAMANA GOLD;0,01%
EVONIK INDUSTRIES;0,01%
HD SUPPLY HOLDINGS;0,01%
NOMURA REAL EST MF (NEW);0,01%
COCA-COLA HBC CDI;0,01%
VOLKSWAGEN STAMM;0,01%
SBI HOLDINGS;0,01%
OTSUKA CORP;0,01%
KNORR-BREMSE;0,01%
AISIN SEIKI CO;0,01%
CYBER AGENT;0,01%
SPARK NEW ZEALAND;0,01%
WHEELOCK AND COMPANY;0,01%
DIASORIN;0,01%
SEKISUI CHEMICAL CO;0,01%
PRYSMIAN;0,01%
MAGELLAN FINANCIAL GROUP;0,01%
CCL INDUSTRIES B;0,01%
AEGON;0,01%
JOHNSON MATTHEY;0,01%
RICOH CO;0,01%
ISUZU MOTORS;0,01%
LION CORP;0,01%
SEALED AIR CORP;0,01%
MATCH GROUP;0,01%
CANADIAN TIRE CORP A;0,01%
PANDORA;0,01%
AUCKLAND INTL AIRPORT;0,01%
NEW FOX B;0,01%
TOKYO ELECTRIC POWER CO;0,01%
BUDWEISER BREWING CO;0,01%
CDK GLOBAL HOLDINGS;0,01%
AXALTA COATING SYSTEMS;0,01%
DYNATRACE;0,01%
OMV AG;0,01%
TIS;0,01%
SOUTHWEST AIRLINES CO;0,01%
NATIONAL OILWELL VARCO;0,01%
SINGAPORE EXCHANGE;0,01%
PEARSON;0,01%
HOLLYFRONTIER;0,01%
GLP J REIT;0,01%
T&D HOLDINGS;0,01%
TREASURY WINE ESTATES;0,01%
ORICA;0,01%
RITCHIE BROS AUCTIONEER;0,01%
OIL SEARCH;0,01%
HONGKONG LAND (USD);0,01%
DAIWA HOUSE REIT INV CO;0,01%
NEWS CORP A;0,01%
RECORDATI;0,01%
HIKARI TSUSHIN;0,01%
SHIMIZU CORP;0,01%
ICA GRUPPEN;0,01%
SUMITOMO CHEMICAL CO;0,01%
CENOVUS ENERGY;0,01%
TECK RESOURCES B;0,01%
FAMILYMART CO;0,01%
SCHINDLER HOLDING NAMEN;0,01%
DAVIDE CAMPARI-MILANO;0,01%
GMO PAYMENT GATEWAY;0,01%
MONOTARO CO;0,01%
AMPOL;0,01%
SCHRODERS;0,01%
POSTE ITALIANE;0,01%
AMERICAN FINANCIAL GROUP;0,01%
TOYO SUISAN KAISHA;0,01%
M&G;0,01%
DIRECT LINE INS GRP;0,01%
SEEK;0,01%
RENAULT;0,01%
LUNDIN ENERGY;0,01%
GREAT-WEST LIFECO;0,01%
GEA GROUP;0,01%
PIGEON CORP;0,01%
JARDINE STRATEGIC (USD);0,01%
AMUNDI;0,01%
NEMETSCHEK;0,01%
ORACLE CORP JAPAN;0,01%
KEIHAN HOLDINGS CO;0,01%
TOPPAN PRINTING CO;0,01%
HIKMA PHARMACEUTICALS;0,01%
MOSAIC CO (THE);0,01%
HEICO CORP;0,01%
SQUARE ENIX HOLDINGS CO;0,01%
BRITISH LAND CO;0,01%
TABCORP HOLDINGS;0,01%
ERIE INDEMNITY CO A;0,01%
SYDNEY AIRPORT;0,01%
TOHOKU ELECTRIC POWER CO;0,01%
ANTOFAGASTA;0,01%
HANG LUNG PROPERTIES;0,01%
COMPUTERSHARE;0,01%
EPIROC B;0,01%
MEDIOBANCA;0,01%
KOSE CORPORATION;0,01%
IDEMITSU KOSAN CO;0,01%
KOITO MANUFACTURING CO;0,01%
KOBAYASHI PHARMA CO;0,01%
OJI HOLDINGS CORP;0,01%
AERCAP HOLDINGS NV;0,01%
JERONIMO MARTINS SGPS;0,01%
LANXESS;0,01%
SAINSBURY (J);0,01%
ATHENE HLDG LTD;0,01%
IMPERIAL OIL;0,01%
KYUSHU RAILWAY CO;0,01%
WHARF REAL ESTATE INV;0,01%
CAMECO CORP;0,01%
SECURITAS B;0,01%
UNITED INTERNET;0,01%
KEISEI ELECTRIC RAILWAY;0,01%
DELTA AIR LINES;0,01%
BROTHER INDUSTRIES;0,01%
PEPTIDREAM;0,01%
PARKLAND;0,01%
HOSHIZAKI CORP;0,01%
CARL ZEISS MEDITEC;0,01%
TOHO CO;0,01%
SOFINA;0,01%
CHUGOKU ELECTRIC POWER;0,01%
SUMCO;0,01%
CAE;0,01%
SIEMENS GAMESA RENE ENER;0,01%
CYBERARK SOFTWARE (USD);0,01%
YAMAHA MOTOR CO;0,01%
RENESAS ELECTRONICS CORP;0,01%
ONEX CORP;0,01%
KLEPIERRE;0,01%
JSR CORP;0,01%
SUEZ;0,01%
SCOR;0,01%
INTER PIPELINE;0,01%
NIPPON SHINYAKU CO;0,01%
WELCIA HOLDINGS CO;0,01%
CARLYLE GROUP;0,01%
QUEBECOR B;0,01%
LIXIL GROUP CORP;0,01%
COMMERZBANK;0,01%
AMP LTD;0,01%
EQT AB;0,01%
NGK INSULATORS;0,01%
BLUESCOPE STEEL;0,01%
MERIDIAN ENERGY;0,01%
NIPPON EXPRESS CO;0,01%
KONINKLIJKE VOPAK;0,01%
USS CO;0,01%
ALFRESA HOLDINGS;0,01%
ELBIT SYSTEMS;0,01%
EMPIRE CO A;0,01%
HIROSE ELECTRIC CO;0,01%
MAPLETREE LOGISTICS;0,01%
MITSUI CHEMICALS;0,01%
ITV;0,01%
SINO LAND;0,01%
CAPITALAND MALL TRUST;0,01%
ELECTROLUX B;0,01%
RALPH LAUREN CORP A;0,01%
SINGAPORE AIRLINES;0,01%
CANOPY GROWTH;0,01%
KANSAI PAINT CO;0,01%
ORIX JREIT;0,01%
TOSOH CORP;0,01%
MAZDA MOTOR CORP;0,01%
MIURA CO;0,01%
TOHO GAS CO;0,01%
SONY FINANCIAL HOLDINGS;0,01%
REA GROUP;0,01%
MEDIPAL HOLDINGS CORP;0,01%
GJENSIDIGE FORSIKRING;0,01%
FIRST QUANTUM MINERALS;0,01%
CLARIANT;0,01%
LUNDBERGFORETAGEN B;0,01%
LIBERTY GLOBAL A;0,01%
KEIKYU CORP;0,01%
ISRAEL DISCOUNT BANK;0,01%
KION GROUP;0,01%
JFE HOLDINGS;0,01%
ABN AMRO BANK;0,01%
WARTSILA B;0,01%
RYOHIN KEIKAKU CO;0,01%
MELCO RSRTS & ENTMT ADR;0,01%
JD SPORTS FASHION;0,01%
INDUSTRIVARDEN C;0,01%
SINGAPORE TECH ENGR;0,01%
MCDONALD'S HLDGS CO JP;0,01%
NABTESCO CORP;0,01%
KEYERA;0,01%
SOHGO SECURITY SVCS CO;0,01%
VICINITY CENTRES;0,01%
ELIA GROUP;0,01%
METSO CORP;0,01%
YAMADA DENKI CO;0,01%
CONCORDIA FINANCIAL GRP;0,01%
DISCOVERY A;0,01%
NORSK HYDRO;0,01%
JAPAN RETAIL FUND INV;0,01%
GENTING SINGAPORE;0,01%
CK INFRASTRUCTURE HLDGS;0,01%
IA FINANCIAL CORP;0,01%
KURARAY CO;0,01%
KOBE BUSSAN CO;0,01%
CASIO COMPUTER CO;0,01%
CAPITALAND COMMERCIAL TR;0,01%
MARUI GROUP CO;0,01%
TRYG;0,01%
FUJI ELECTRIC CO;0,01%
KAKAKU.COM;0,01%
LIBERTY BROADBAND A;0,01%
COLRUYT;0,01%
ITOCHU TECHNO-SOLUTIONS;0,01%
JAPAN POST BANK CO;0,01%
YOKOGAWA ELECTRIC CORP;0,01%
KONAMI HOLDINGS CORP;0,01%
PROXIMUS;0,01%
AVEVA GROUP;0,01%
LIBERTY SIRIUSXM A;0,01%
KYUSHU ELECTRIC POWER CO;0,01%
SHOWA DENKO K,K;0,01%
THK CO;0,01%
TELEFONICA DEUTSCHLAND;0,01%
STANLEY ELECTRIC CO;0,01%
TELECOM ITALIA;0,01%
AMERCO;0,01%
INVESCO LTD;0,01%
LUNDIN MINING CORP;0,01%
MAPLETREE COMM TRUST;0,01%
SEIKO EPSON CORPORATION;0,01%
ADP;0,01%
TOKYU FUDOSAN HLDGS CORP;0,01%
DEMANT;0,01%
FAURECIA;0,01%
HUSQVARNA B;0,01%
IPSEN;0,01%
VENTURE CORP;0,01%
CANADIAN UTILITIES A;0,01%
NISSHIN SEIFUN GROUP;0,01%
ITO EN;0,01%
HULIC CO (NEW);0,01%
RINNAI CORP;0,01%
TENARIS (IT);0,01%
SEB;0,01%
NH FOODS;0,01%
UNITED URBAN INVESTMENT;0,01%
ALTAGAS;0,01%
COVIVIO;0,01%
RYMAN HEALTHCARE;0,01%
VERBUND A;0,01%
LINE CORP;0,01%
COCA-COLA AMATIL;0,01%
AP MOLLER MAERSK A;0,01%
COSMOS PHARMACEUTICAL;0,01%
LA FRANCAISE DES JEUX;0,01%
BANQUE CANTONALE VAUDOIS;0,01%
TEIJIN;0,01%
BANKINTER;0,01%
GILDAN ACTIVEWEAR;0,01%
AMADA CO;0,01%
ASM PACIFIC TECHNOLOGY;0,01%
PARGESA HOLDING INH;0,01%
SES A-FDR;0,01%
JAPAN POST INSURANCE CO;0,01%
TAIHEIYO CEMENT CORP;0,01%
CANADIAN APT PPTYS REIT;0,01%
HITACHI CONST MACHINERY;0,01%
HAKUHODO DY HOLDINGS;0,01%
FUKUOKA FINANCIAL GROUP;0,01%
ANA HOLDINGS;0,01%
SEIBU HOLDINGS;0,01%
FUCHS PETROLUB VORZUG;0,01%
MIZRAHI TEFAHOT BANK;0,01%
KURITA WATER INDUSTRIES;0,01%
LAWSON;0,01%
SWIRE PACIFIC A;0,01%
ANDRITZ;0,01%
REMY COINTREAU;0,01%
NIKON CORP;0,01%
THYSSEN KRUPP;0,01%
RAIFFEISEN BANK INTL;0,01%
SHIZUOKA BANK;0,01%
SWIRE PROPERTIES;0,01%
WYNN MACAU;0,01%
BOLLORE;0,01%
LATOUR INVESTMENT B;0,01%
H,LUNDBECK;0,01%
ILIAD;0,01%
MERCARI INC;0,01%
LEONARDO;0,01%
AIR WATER;0,01%
HK ELECTRIC INVESTMENTS;0,01%
NSK;0,01%
BMW VORZUG;0,01%
CITY DEVELOPMENTS;0,01%
SCSK CORP;0,01%
ELECTRIC POWER DEV;0,01%
BLACKBERRY;0,01%
HISAMITSU PHARMACEUTICAL;0,01%
WENDEL;0,01%
CI FINANCIAL;0,01%
NGK SPARK PLUG CO;0,01%
TAIYO NIPPON SANSO CORP;0,01%
ALTICE EUROPE A;0,01%
SUMITOMO HEAVY IND;0,01%
CALBEE;0,01%
SUMITOMO DAINIPPON PHARM;0,01%
MITSUBISHI MATERIALS;0,01%
COCA-COLA BOTTLERS JAPAN;0,01%
CHIBA BANK;0,01%
SUZUKEN CO;0,01%
BANK EAST ASIA;0,01%
HITACHI METALS;0,01%
CROWN RESORTS;0,01%
LUFTHANSA;0,01%
INFRASTRUTTURE WIRELESS;0,01%
SUNDRUG CO;0,01%
TELECOM ITALIA RNC;0,01%
ICL GROUP;0,01%
SCHIBSTED B;0,01%
PCCW;0,01%
MITSUBISHI GAS CHEMICAL;0,01%
PERSOL HOLDINGS CO;0,01%
UNITED OVERSEAS LAND;0,01%
JAPAN PRIME REALTY INV;0,01%
JGC HOLDINGS CORP;0,01%
SHARP CORP;0,01%
SJM HOLDINGS;0,01%
VOESTALPINE;0,01%
JAPAN AIRLINES CO;0,01%
IIDA GROUP HOLDINGS CO;0,01%
SEGA SAMMY HOLDINGS;0,01%
KAWASAKI HEAVY IND;0,01%
ISETAN MITSUKOSHI HLDGS;0,01%
JAPAN AIRPORT TERMINAL;0,01%
AUSNET SERVICES;0,01%
NIPPON YUSEN K,K;0,01%
NOMURA REAL ESTATE HLDG;0,01%
ICADE;0,01%
DASSAULT AVIATION;0,01%
HOCHTIEF;0,01%
AOZORA BANK;0,01%
NATIXIS;0,01%
PARK24 CO;0,01%
ATCO I;0,01%
SUNTEC REIT;0,01%
MEBUKI FINANCIAL GROUP;0,01%
AZRIELI GROUP;0,01%
YAMAZAKI BAKING CO;0,01%
TAISHO PHARM HOLDINGS CO;0,01%
DAICEL CORP;0,01%
TPG TELECOM;0,01%
ZOZO;0,01%
FRAPORT;0,01%
IGM FINANCIAL;0,00%
SWATCH GROUP NAM;0,00%
BANK KYOTO;0,00%
ABC-MART;0,00%
MERCURY NZ;0,00%
QANTAS AIRWAYS;0,00%
SHINSEI BANK;0,00%
TELENET;0,00%
WISETECH GLOBAL;0,00%
EURAZEO;0,00%
HINO MOTORS;0,00%
MITSUBISHI UFJ LEASE FIN;0,00%
MAPFRE;0,00%
BENESSE HOLDINGS;0,00%
KAMIGUMI CO;0,00%
MITSUBISHI MOTORS CORP;0,00%
CNP ASSURANCES;0,00%
EVRAZ GROUP;0,00%
TOKYO CENTURY CORP;0,00%
PIRELLI;0,00%
YOKOHAMA RUBBER CO;0,00%
YANGZIJIANG SHIPBUILD;0,00%
POLA ORBIS HOLDINGS;0,00%
JC DECAUX INTERNATIONAL;0,00%
SUMITOMO RUBBER IND;0,00%
SEVEN BANK;0,00%
RIOCAN REIT;0,00%
KERRY PROPERTIES;0,00%
CIMIC GROUP;0,00%
METRO STAMM (NEW);0,00%
CASINO;0,00%
JTEKT CORP;0,00%
ACOM CO;0,00%
AIR CANADA VV;0,00%
JARDINE CYCLE & CARRIAGE;0,00%
SHIMAMURA CO;0,00%
DAIRY FARM INTL (USD);0,00%
AEON MALL CO;0,00%
MARUICHI STEEL TUBE;0,00%
PATTINSON (WASHINGTON);0,00%
TOYODA GOSEI CO;0,00%
NWS HOLDINGS;0,00%
CRONOS GROUP (CA);0,00%
SMARTCENTRES REIT;0,00%
FIRST CAPITAL REIT;0,00%